match_id,season,date,time,stage,round,home_team,home_country,away_team,away_country,home_goals,away_goals,regulation_home_goals,regulation_away_goals,half_time_home_goals,half_time_away_goals,shootout_home_goals,shootout_away_goals,extra_time,penalty_shootout,result_90,result_final,shootout_winner,raw_match,source_file,source_line
UCL_2013_0045,2013/14,2016-11-27,18:00,Group,Group D,CSKA Moskva,RUS,Bayern München,GER,1,3,1,3,0,1,,,False,False,A,A,,18:00  CSKA Moskva (RUS)       v Bayern München (GER)     1-3 (0-1),UCL 2013.txt,87
UCL_2013_0046,2013/14,2016-11-27,20:45,Group,Group D,Manchester City,ENG,Viktoria Plzeň,CZE,4,2,4,2,1,1,,,False,False,H,H,,20:45  Manchester City (ENG)   v Viktoria Plzeň (CZE)     4-2 (1-1),UCL 2013.txt,88
UCL_2013_0047,2013/14,2016-12-10,20:45,Group,Group D,Bayern München,GER,Manchester City,ENG,2,3,2,3,2,1,,,False,False,A,A,,20:45  Bayern München (GER)    v Manchester City (ENG)    2-3 (2-1),UCL 2013.txt,90
UCL_2013_0048,2013/14,2016-12-10,,Group,Group D,Viktoria Plzeň,CZE,CSKA Moskva,RUS,2,1,2,1,0,0,,,False,False,H,H,,Viktoria Plzeň (CZE)    v CSKA Moskva (RUS)        2-1 (0-0),UCL 2013.txt,91
UCL_2013_0049,2013/14,2017-09-18,20:45,Group,Group E,Chelsea FC,ENG,FC Basel 1893,SUI,1,2,1,2,1,0,,,False,False,A,A,,20:45  Chelsea FC (ENG)        v FC Basel 1893 (SUI)      1-2 (1-0),UCL 2013.txt,96
UCL_2013_0050,2013/14,2017-09-18,,Group,Group E,FC Schalke 04,GER,FC Steaua Bucureşti,ROU,3,0,3,0,0,0,,,False,False,H,H,,FC Schalke 04 (GER)     v FC Steaua Bucureşti (ROU)  3-0 (0-0),UCL 2013.txt,97
UCL_2013_0051,2013/14,2017-10-01,20:45,Group,Group E,FC Basel 1893,SUI,FC Schalke 04,GER,0,1,0,1,0,0,,,False,False,A,A,,20:45  FC Basel 1893 (SUI)     v FC Schalke 04 (GER)      0-1 (0-0),UCL 2013.txt,99
UCL_2013_0052,2013/14,2017-10-01,,Group,Group E,FC Steaua Bucureşti,ROU,Chelsea FC,ENG,0,4,0,4,0,2,,,False,False,A,A,,FC Steaua Bucureşti (ROU) v Chelsea FC (ENG)         0-4 (0-2),UCL 2013.txt,100
UCL_2013_0053,2013/14,2017-10-22,20:45,Group,Group E,FC Schalke 04,GER,Chelsea FC,ENG,0,3,0,3,0,1,,,False,False,A,A,,20:45  FC Schalke 04 (GER)     v Chelsea FC (ENG)         0-3 (0-1),UCL 2013.txt,102
UCL_2013_0054,2013/14,2017-10-22,,Group,Group E,FC Steaua Bucureşti,ROU,FC Basel 1893,SUI,1,1,1,1,0,0,,,False,False,D,D,,FC Steaua Bucureşti (ROU) v FC Basel 1893 (SUI)      1-1 (0-0),UCL 2013.txt,103
UCL_2013_0055,2013/14,2017-11-06,20:45,Group,Group E,Chelsea FC,ENG,FC Schalke 04,GER,3,0,3,0,1,0,,,False,False,H,H,,20:45  Chelsea FC (ENG)        v FC Schalke 04 (GER)      3-0 (1-0),UCL 2013.txt,105
UCL_2013_0056,2013/14,2017-11-06,,Group,Group E,FC Basel 1893,SUI,FC Steaua Bucureşti,ROU,1,1,1,1,0,1,,,False,False,D,D,,FC Basel 1893 (SUI)     v FC Steaua Bucureşti (ROU)  1-1 (0-1),UCL 2013.txt,106
UCL_2013_0057,2013/14,2017-11-26,20:45,Group,Group E,FC Basel 1893,SUI,Chelsea FC,ENG,1,0,1,0,0,0,,,False,False,H,H,,20:45  FC Basel 1893 (SUI)     v Chelsea FC (ENG)         1-0 (0-0),UCL 2013.txt,108
UCL_2013_0058,2013/14,2017-11-26,,Group,Group E,FC Steaua Bucureşti,ROU,FC Schalke 04,GER,0,0,0,0,,,,,False,False,D,D,,FC Steaua Bucureşti (ROU) v FC Schalke 04 (GER)      0-0,UCL 2013.txt,109
UCL_2013_0059,2013/14,2017-12-11,20:45,Group,Group E,FC Schalke 04,GER,FC Basel 1893,SUI,2,0,2,0,0,0,,,False,False,H,H,,20:45  FC Schalke 04 (GER)     v FC Basel 1893 (SUI)      2-0 (0-0),UCL 2013.txt,111
UCL_2013_0060,2013/14,2017-12-11,,Group,Group E,Chelsea FC,ENG,FC Steaua Bucureşti,ROU,1,0,1,0,1,0,,,False,False,H,H,,Chelsea FC (ENG)        v FC Steaua Bucureşti (ROU)  1-0 (1-0),UCL 2013.txt,112
UCL_2013_0061,2013/14,2018-09-18,20:45,Group,Group F,Olympique Marseille,FRA,Arsenal FC,ENG,1,2,1,2,0,0,,,False,False,A,A,,20:45  Olympique Marseille (FRA) v Arsenal FC (ENG)         1-2 (0-0),UCL 2013.txt,117
UCL_2013_0062,2013/14,2018-09-18,,Group,Group F,SSC Napoli,ITA,Borussia Dortmund,GER,2,1,2,1,1,0,,,False,False,H,H,,SSC Napoli (ITA)        v Borussia Dortmund (GER)  2-1 (1-0),UCL 2013.txt,118
UCL_2013_0063,2013/14,2018-10-01,20:45,Group,Group F,Borussia Dortmund,GER,Olympique Marseille,FRA,3,0,3,0,1,0,,,False,False,H,H,,20:45  Borussia Dortmund (GER) v Olympique Marseille (FRA)  3-0 (1-0),UCL 2013.txt,120
UCL_2013_0064,2013/14,2018-10-01,,Group,Group F,Arsenal FC,ENG,SSC Napoli,ITA,2,0,2,0,2,0,,,False,False,H,H,,Arsenal FC (ENG)        v SSC Napoli (ITA)         2-0 (2-0),UCL 2013.txt,121
UCL_2013_0065,2013/14,2018-10-22,20:45,Group,Group F,Arsenal FC,ENG,Borussia Dortmund,GER,1,2,1,2,1,1,,,False,False,A,A,,20:45  Arsenal FC (ENG)        v Borussia Dortmund (GER)  1-2 (1-1),UCL 2013.txt,123
UCL_2013_0066,2013/14,2018-10-22,,Group,Group F,Olympique Marseille,FRA,SSC Napoli,ITA,1,2,1,2,0,1,,,False,False,A,A,,Olympique Marseille (FRA) v SSC Napoli (ITA)         1-2 (0-1),UCL 2013.txt,124
UCL_2013_0067,2013/14,2018-11-06,20:45,Group,Group F,Borussia Dortmund,GER,Arsenal FC,ENG,0,1,0,1,0,0,,,False,False,A,A,,20:45  Borussia Dortmund (GER) v Arsenal FC (ENG)         0-1 (0-0),UCL 2013.txt,126
UCL_2013_0068,2013/14,2018-11-06,,Group,Group F,SSC Napoli,ITA,Olympique Marseille,FRA,3,2,3,2,2,1,,,False,False,H,H,,SSC Napoli (ITA)        v Olympique Marseille (FRA)  3-2 (2-1),UCL 2013.txt,127
UCL_2013_0069,2013/14,2018-11-26,20:45,Group,Group F,Arsenal FC,ENG,Olympique Marseille,FRA,2,0,2,0,1,0,,,False,False,H,H,,20:45  Arsenal FC (ENG)        v Olympique Marseille (FRA)  2-0 (1-0),UCL 2013.txt,129
UCL_2013_0070,2013/14,2018-11-26,,Group,Group F,Borussia Dortmund,GER,SSC Napoli,ITA,3,1,3,1,1,0,,,False,False,H,H,,Borussia Dortmund (GER) v SSC Napoli (ITA)         3-1 (1-0),UCL 2013.txt,130
UCL_2013_0071,2013/14,2018-12-11,20:45,Group,Group F,Olympique Marseille,FRA,Borussia Dortmund,GER,1,2,1,2,1,1,,,False,False,A,A,,20:45  Olympique Marseille (FRA) v Borussia Dortmund (GER)  1-2 (1-1),UCL 2013.txt,132
UCL_2013_0072,2013/14,2018-12-11,,Group,Group F,SSC Napoli,ITA,Arsenal FC,ENG,2,0,2,0,0,0,,,False,False,H,H,,SSC Napoli (ITA)        v Arsenal FC (ENG)         2-0 (0-0),UCL 2013.txt,133
UCL_2013_0073,2013/14,2019-09-18,20:45,Group,Group G,Atlético Madrid,ESP,Zenit St. Petersburg,RUS,3,1,3,1,1,0,,,False,False,H,H,,20:45  Atlético Madrid (ESP)   v Zenit St. Petersburg (RUS)  3-1 (1-0),UCL 2013.txt,138
UCL_2013_0074,2013/14,2019-09-18,,Group,Group G,Austria Wien,AUT,FC Porto,POR,0,1,0,1,0,0,,,False,False,A,A,,Austria Wien (AUT)      v FC Porto (POR)           0-1 (0-0),UCL 2013.txt,139
UCL_2013_0075,2013/14,2019-10-01,18:00,Group,Group G,Zenit St. Petersburg,RUS,Austria Wien,AUT,0,0,0,0,,,,,False,False,D,D,,18:00  Zenit St. Petersburg (RUS) v Austria Wien (AUT)       0-0,UCL 2013.txt,141
UCL_2013_0076,2013/14,2019-10-01,20:45,Group,Group G,FC Porto,POR,Atlético Madrid,ESP,1,2,1,2,1,0,,,False,False,A,A,,20:45  FC Porto (POR)          v Atlético Madrid (ESP)    1-2 (1-0),UCL 2013.txt,142
UCL_2013_0077,2013/14,2019-10-22,20:45,Group,Group G,FC Porto,POR,Zenit St. Petersburg,RUS,0,1,0,1,0,0,,,False,False,A,A,,20:45  FC Porto (POR)          v Zenit St. Petersburg (RUS)  0-1 (0-0),UCL 2013.txt,144
UCL_2013_0078,2013/14,2019-10-22,,Group,Group G,Austria Wien,AUT,Atlético Madrid,ESP,0,3,0,3,0,2,,,False,False,A,A,,Austria Wien (AUT)      v Atlético Madrid (ESP)    0-3 (0-2),UCL 2013.txt,145
UCL_2013_0079,2013/14,2019-11-06,18:00,Group,Group G,Zenit St. Petersburg,RUS,FC Porto,POR,1,1,1,1,1,1,,,False,False,D,D,,18:00  Zenit St. Petersburg (RUS) v FC Porto (POR)           1-1 (1-1),UCL 2013.txt,147
UCL_2013_0080,2013/14,2019-11-06,20:45,Group,Group G,Atlético Madrid,ESP,Austria Wien,AUT,4,0,4,0,3,0,,,False,False,H,H,,20:45  Atlético Madrid (ESP)   v Austria Wien (AUT)       4-0 (3-0),UCL 2013.txt,148
UCL_2013_0081,2013/14,2019-11-26,18:00,Group,Group G,Zenit St. Petersburg,RUS,Atlético Madrid,ESP,1,1,1,1,0,0,,,False,False,D,D,,18:00  Zenit St. Petersburg (RUS) v Atlético Madrid (ESP)    1-1 (0-0),UCL 2013.txt,150
UCL_2013_0082,2013/14,2019-11-26,20:45,Group,Group G,FC Porto,POR,Austria Wien,AUT,1,1,1,1,0,1,,,False,False,D,D,,20:45  FC Porto (POR)          v Austria Wien (AUT)       1-1 (0-1),UCL 2013.txt,151
UCL_2013_0083,2013/14,2019-12-11,20:45,Group,Group G,Atlético Madrid,ESP,FC Porto,POR,2,0,2,0,2,0,,,False,False,H,H,,20:45  Atlético Madrid (ESP)   v FC Porto (POR)           2-0 (2-0),UCL 2013.txt,153
UCL_2013_0084,2013/14,2019-12-11,,Group,Group G,Austria Wien,AUT,Zenit St. Petersburg,RUS,4,1,4,1,1,1,,,False,False,H,H,,Austria Wien (AUT)      v Zenit St. Petersburg (RUS)  4-1 (1-1),UCL 2013.txt,154
UCL_2013_0085,2013/14,2020-09-18,20:45,Group,Group H,FC Barcelona,ESP,AFC Ajax,NED,4,0,4,0,1,0,,,False,False,H,H,,20:45  FC Barcelona (ESP)      v AFC Ajax (NED)           4-0 (1-0),UCL 2013.txt,159
UCL_2013_0086,2013/14,2020-09-18,,Group,Group H,AC Milan,ITA,Celtic FC,SCO,2,0,2,0,0,0,,,False,False,H,H,,AC Milan (ITA)          v Celtic FC (SCO)          2-0 (0-0),UCL 2013.txt,160
UCL_2013_0087,2013/14,2020-10-01,20:45,Group,Group H,AFC Ajax,NED,AC Milan,ITA,1,1,1,1,0,0,,,False,False,D,D,,20:45  AFC Ajax (NED)          v AC Milan (ITA)           1-1 (0-0),UCL 2013.txt,162
UCL_2013_0088,2013/14,2020-10-01,,Group,Group H,Celtic FC,SCO,FC Barcelona,ESP,0,1,0,1,0,0,,,False,False,A,A,,Celtic FC (SCO)         v FC Barcelona (ESP)       0-1 (0-0),UCL 2013.txt,163
UCL_2013_0089,2013/14,2020-10-22,20:45,Group,Group H,AC Milan,ITA,FC Barcelona,ESP,1,1,1,1,1,1,,,False,False,D,D,,20:45  AC Milan (ITA)          v FC Barcelona (ESP)       1-1 (1-1),UCL 2013.txt,165
UCL_2013_0090,2013/14,2020-10-22,,Group,Group H,Celtic FC,SCO,AFC Ajax,NED,2,1,2,1,1,0,,,False,False,H,H,,Celtic FC (SCO)         v AFC Ajax (NED)           2-1 (1-0),UCL 2013.txt,166
UCL_2013_0091,2013/14,2020-11-06,20:45,Group,Group H,FC Barcelona,ESP,AC Milan,ITA,3,1,3,1,2,1,,,False,False,H,H,,20:45  FC Barcelona (ESP)      v AC Milan (ITA)           3-1 (2-1),UCL 2013.txt,168
UCL_2013_0092,2013/14,2020-11-06,,Group,Group H,AFC Ajax,NED,Celtic FC,SCO,1,0,1,0,0,0,,,False,False,H,H,,AFC Ajax (NED)          v Celtic FC (SCO)          1-0 (0-0),UCL 2013.txt,169
UCL_2013_0093,2013/14,2020-11-26,20:45,Group,Group H,AFC Ajax,NED,FC Barcelona,ESP,2,1,2,1,2,0,,,False,False,H,H,,20:45  AFC Ajax (NED)          v FC Barcelona (ESP)       2-1 (2-0),UCL 2013.txt,171
UCL_2013_0094,2013/14,2020-11-26,,Group,Group H,Celtic FC,SCO,AC Milan,ITA,0,3,0,3,0,1,,,False,False,A,A,,Celtic FC (SCO)         v AC Milan (ITA)           0-3 (0-1),UCL 2013.txt,172
UCL_2013_0095,2013/14,2020-12-11,20:45,Group,Group H,AC Milan,ITA,AFC Ajax,NED,0,0,0,0,,,,,False,False,D,D,,20:45  AC Milan (ITA)          v AFC Ajax (NED)           0-0,UCL 2013.txt,174
UCL_2013_0096,2013/14,2020-12-11,,Group,Group H,FC Barcelona,ESP,Celtic FC,SCO,6,1,6,1,3,0,,,False,False,H,H,,FC Barcelona (ESP)      v Celtic FC (SCO)          6-1 (3-0),UCL 2013.txt,175
UCL_2013_0097,2013/14,2014-02-18,20:45,Round of 16,Round of 16,Manchester City,ENG,FC Barcelona,ESP,0,2,0,2,0,0,,,False,False,A,A,,20:45  Manchester City (ENG)   v FC Barcelona (ESP)       0-2 (0-0),UCL 2013.txt,180
UCL_2013_0098,2013/14,2014-02-18,,Round of 16,Round of 16,Bayer Leverkusen,GER,Paris Saint-Germain,FRA,0,4,0,4,0,3,,,False,False,A,A,,Bayer Leverkusen (GER)  v Paris Saint-Germain (FRA)  0-4 (0-3),UCL 2013.txt,181
UCL_2013_0099,2013/14,2014-02-19,20:45,Round of 16,Round of 16,AC Milan,ITA,Atlético Madrid,ESP,0,1,0,1,0,0,,,False,False,A,A,,20:45  AC Milan (ITA)          v Atlético Madrid (ESP)    0-1 (0-0),UCL 2013.txt,183
UCL_2013_0100,2013/14,2014-02-19,,Round of 16,Round of 16,Arsenal FC,ENG,Bayern München,GER,0,2,0,2,0,0,,,False,False,A,A,,Arsenal FC (ENG)        v Bayern München (GER)     0-2 (0-0),UCL 2013.txt,184
UCL_2013_0101,2013/14,2014-02-25,18:00,Round of 16,Round of 16,Zenit St. Petersburg,RUS,Borussia Dortmund,GER,2,4,2,4,0,2,,,False,False,A,A,,18:00  Zenit St. Petersburg (RUS) v Borussia Dortmund (GER)  2-4 (0-2),UCL 2013.txt,186
UCL_2013_0102,2013/14,2014-02-25,20:45,Round of 16,Round of 16,Olympiakos Piraeus,GRE,Manchester United,ENG,2,0,2,0,1,0,,,False,False,H,H,,20:45  Olympiakos Piraeus (GRE) v Manchester United (ENG)  2-0 (1-0),UCL 2013.txt,187
UCL_2013_0103,2013/14,2014-02-26,20:45,Round of 16,Round of 16,Galatasaray,TUR,Chelsea FC,ENG,1,1,1,1,0,1,,,False,False,D,D,,20:45  Galatasaray (TUR)       v Chelsea FC (ENG)         1-1 (0-1),UCL 2013.txt,189
UCL_2013_0104,2013/14,2014-02-26,,Round of 16,Round of 16,FC Schalke 04,GER,Real Madrid,ESP,1,6,1,6,0,2,,,False,False,A,A,,FC Schalke 04 (GER)     v Real Madrid (ESP)        1-6 (0-2),UCL 2013.txt,190
UCL_2013_0105,2013/14,2014-03-11,20:45,Round of 16,Round of 16,Atlético Madrid,ESP,AC Milan,ITA,4,1,4,1,2,1,,,False,False,H,H,,20:45  Atlético Madrid (ESP)   v AC Milan (ITA)           4-1 (2-1),UCL 2013.txt,192
UCL_2013_0106,2013/14,2014-03-11,,Round of 16,Round of 16,Bayern München,GER,Arsenal FC,ENG,1,1,1,1,0,0,,,False,False,D,D,,Bayern München (GER)    v Arsenal FC (ENG)         1-1 (0-0),UCL 2013.txt,193
UCL_2013_0107,2013/14,2014-03-12,20:45,Round of 16,Round of 16,FC Barcelona,ESP,Manchester City,ENG,2,1,2,1,0,0,,,False,False,H,H,,20:45  FC Barcelona (ESP)      v Manchester City (ENG)    2-1 (0-0),UCL 2013.txt,195
UCL_2013_0108,2013/14,2014-03-12,,Round of 16,Round of 16,Paris Saint-Germain,FRA,Bayer Leverkusen,GER,2,1,2,1,1,1,,,False,False,H,H,,Paris Saint-Germain (FRA) v Bayer Leverkusen (GER)   2-1 (1-1),UCL 2013.txt,196
UCL_2013_0109,2013/14,2014-03-18,20:45,Round of 16,Round of 16,Chelsea FC,ENG,Galatasaray,TUR,2,0,2,0,2,0,,,False,False,H,H,,20:45  Chelsea FC (ENG)        v Galatasaray (TUR)        2-0 (2-0),UCL 2013.txt,198
UCL_2013_0110,2013/14,2014-03-18,,Round of 16,Round of 16,Real Madrid,ESP,FC Schalke 04,GER,3,1,3,1,1,1,,,False,False,H,H,,Real Madrid (ESP)       v FC Schalke 04 (GER)      3-1 (1-1),UCL 2013.txt,199
UCL_2013_0111,2013/14,2014-03-19,20:45,Round of 16,Round of 16,Manchester United,ENG,Olympiakos Piraeus,GRE,3,0,3,0,2,0,,,False,False,H,H,,20:45  Manchester United (ENG) v Olympiakos Piraeus (GRE)  3-0 (2-0),UCL 2013.txt,201
UCL_2013_0112,2013/14,2014-03-19,,Round of 16,Round of 16,Borussia Dortmund,GER,Zenit St. Petersburg,RUS,1,2,1,2,1,1,,,False,False,A,A,,Borussia Dortmund (GER) v Zenit St. Petersburg (RUS)  1-2 (1-1),UCL 2013.txt,202
UCL_2013_0113,2013/14,2014-04-01,20:45,Quarterfinals,Quarterfinals,FC Barcelona,ESP,Atlético Madrid,ESP,1,1,1,1,0,0,,,False,False,D,D,,20:45  FC Barcelona (ESP)      v Atlético Madrid (ESP)    1-1 (0-0),UCL 2013.txt,207
UCL_2013_0114,2013/14,2014-04-01,,Quarterfinals,Quarterfinals,Manchester United,ENG,Bayern München,GER,1,1,1,1,0,0,,,False,False,D,D,,Manchester United (ENG) v Bayern München (GER)     1-1 (0-0),UCL 2013.txt,208
UCL_2013_0115,2013/14,2014-04-02,20:45,Quarterfinals,Quarterfinals,Real Madrid,ESP,Borussia Dortmund,GER,3,0,3,0,2,0,,,False,False,H,H,,20:45  Real Madrid (ESP)       v Borussia Dortmund (GER)  3-0 (2-0),UCL 2013.txt,210
UCL_2013_0116,2013/14,2014-04-02,,Quarterfinals,Quarterfinals,Paris Saint-Germain,FRA,Chelsea FC,ENG,3,1,3,1,1,1,,,False,False,H,H,,Paris Saint-Germain (FRA) v Chelsea FC (ENG)         3-1 (1-1),UCL 2013.txt,211
UCL_2013_0117,2013/14,2014-04-08,20:45,Quarterfinals,Quarterfinals,Borussia Dortmund,GER,Real Madrid,ESP,2,0,2,0,2,0,,,False,False,H,H,,20:45  Borussia Dortmund (GER) v Real Madrid (ESP)        2-0 (2-0),UCL 2013.txt,213
UCL_2013_0118,2013/14,2014-04-08,,Quarterfinals,Quarterfinals,Chelsea FC,ENG,Paris Saint-Germain,FRA,2,0,2,0,1,0,,,False,False,H,H,,Chelsea FC (ENG)        v Paris Saint-Germain (FRA)  2-0 (1-0),UCL 2013.txt,214
UCL_2013_0119,2013/14,2014-04-09,20:45,Quarterfinals,Quarterfinals,Atlético Madrid,ESP,FC Barcelona,ESP,1,0,1,0,1,0,,,False,False,H,H,,20:45  Atlético Madrid (ESP)   v FC Barcelona (ESP)       1-0 (1-0),UCL 2013.txt,216
UCL_2013_0120,2013/14,2014-04-09,,Quarterfinals,Quarterfinals,Bayern München,GER,Manchester United,ENG,3,1,3,1,0,0,,,False,False,H,H,,Bayern München (GER)    v Manchester United (ENG)  3-1 (0-0),UCL 2013.txt,217
UCL_2013_0121,2013/14,2014-04-22,20:45,Semifinals,Semifinals,Atlético Madrid,ESP,Chelsea FC,ENG,0,0,0,0,,,,,False,False,D,D,,20:45  Atlético Madrid (ESP)   v Chelsea FC (ENG)         0-0,UCL 2013.txt,222
UCL_2013_0122,2013/14,2014-04-23,20:45,Semifinals,Semifinals,Real Madrid,ESP,Bayern München,GER,1,0,1,0,1,0,,,False,False,H,H,,20:45  Real Madrid (ESP)       v Bayern München (GER)     1-0 (1-0),UCL 2013.txt,224
UCL_2013_0123,2013/14,2014-04-29,20:45,Semifinals,Semifinals,Bayern München,GER,Real Madrid,ESP,0,4,0,4,0,3,,,False,False,A,A,,20:45  Bayern München (GER)    v Real Madrid (ESP)        0-4 (0-3),UCL 2013.txt,226
UCL_2013_0124,2013/14,2014-04-30,20:45,Semifinals,Semifinals,Chelsea FC,ENG,Atlético Madrid,ESP,1,3,1,3,1,1,,,False,False,A,A,,20:45  Chelsea FC (ENG)        v Atlético Madrid (ESP)    1-3 (1-1),UCL 2013.txt,228
UCL_2013_0125,2013/14,2014-05-24,20:45,Final,Final,Real Madrid,ESP,Atlético Madrid,ESP,4,1,1,1,0,1,,,True,False,D,H,,"20:45  Real Madrid (ESP)       v Atlético Madrid (ESP)    4-1 a.e.t. (1-1, 0-1)",UCL 2013.txt,233
UCL_2014_0001,2014/15,2014-09-16,20:45,Group,Group A,Olympiakos Piraeus,GRE,Atlético Madrid,ESP,3,2,3,2,2,1,,,False,False,H,H,,20:45  Olympiakos Piraeus (GRE) v Atlético Madrid (ESP)    3-2 (2-1),UCL 2014.txt,11
UCL_2014_0002,2014/15,2014-09-16,,Group,Group A,Juventus,ITA,Malmö FF,SWE,2,0,2,0,0,0,,,False,False,H,H,,Juventus (ITA)          v Malmö FF (SWE)           2-0 (0-0),UCL 2014.txt,12
UCL_2014_0003,2014/15,2014-10-01,20:45,Group,Group A,Atlético Madrid,ESP,Juventus,ITA,1,0,1,0,0,0,,,False,False,H,H,,20:45  Atlético Madrid (ESP)   v Juventus (ITA)           1-0 (0-0),UCL 2014.txt,14
UCL_2014_0004,2014/15,2014-10-01,,Group,Group A,Malmö FF,SWE,Olympiakos Piraeus,GRE,2,0,2,0,1,0,,,False,False,H,H,,Malmö FF (SWE)          v Olympiakos Piraeus (GRE)  2-0 (1-0),UCL 2014.txt,15
UCL_2014_0005,2014/15,2014-10-22,20:45,Group,Group A,Atlético Madrid,ESP,Malmö FF,SWE,5,0,5,0,0,0,,,False,False,H,H,,20:45  Atlético Madrid (ESP)   v Malmö FF (SWE)           5-0 (0-0),UCL 2014.txt,17
UCL_2014_0006,2014/15,2014-10-22,,Group,Group A,Olympiakos Piraeus,GRE,Juventus,ITA,1,0,1,0,1,0,,,False,False,H,H,,Olympiakos Piraeus (GRE) v Juventus (ITA)           1-0 (1-0),UCL 2014.txt,18
UCL_2014_0007,2014/15,2014-11-04,20:45,Group,Group A,Malmö FF,SWE,Atlético Madrid,ESP,0,2,0,2,0,1,,,False,False,A,A,,20:45  Malmö FF (SWE)          v Atlético Madrid (ESP)    0-2 (0-1),UCL 2014.txt,20
UCL_2014_0008,2014/15,2014-11-04,,Group,Group A,Juventus,ITA,Olympiakos Piraeus,GRE,3,2,3,2,1,1,,,False,False,H,H,,Juventus (ITA)          v Olympiakos Piraeus (GRE)  3-2 (1-1),UCL 2014.txt,21
UCL_2014_0009,2014/15,2014-11-26,20:45,Group,Group A,Atlético Madrid,ESP,Olympiakos Piraeus,GRE,4,0,4,0,2,0,,,False,False,H,H,,20:45  Atlético Madrid (ESP)   v Olympiakos Piraeus (GRE)  4-0 (2-0),UCL 2014.txt,23
UCL_2014_0010,2014/15,2014-11-26,,Group,Group A,Malmö FF,SWE,Juventus,ITA,0,2,0,2,0,0,,,False,False,A,A,,Malmö FF (SWE)          v Juventus (ITA)           0-2 (0-0),UCL 2014.txt,24
UCL_2014_0011,2014/15,2014-12-09,20:45,Group,Group A,Juventus,ITA,Atlético Madrid,ESP,0,0,0,0,,,,,False,False,D,D,,20:45  Juventus (ITA)          v Atlético Madrid (ESP)    0-0,UCL 2014.txt,26
UCL_2014_0012,2014/15,2014-12-09,,Group,Group A,Olympiakos Piraeus,GRE,Malmö FF,SWE,4,2,4,2,1,0,,,False,False,H,H,,Olympiakos Piraeus (GRE) v Malmö FF (SWE)           4-2 (1-0),UCL 2014.txt,27
UCL_2014_0013,2014/15,2015-09-16,20:45,Group,Group B,Real Madrid,ESP,FC Basel 1893,SUI,5,1,5,1,4,1,,,False,False,H,H,,20:45  Real Madrid (ESP)       v FC Basel 1893 (SUI)      5-1 (4-1),UCL 2014.txt,32
UCL_2014_0014,2014/15,2015-09-16,,Group,Group B,Liverpool FC,ENG,PFC Ludogorets Razgrad,BUL,2,1,2,1,0,0,,,False,False,H,H,,Liverpool FC (ENG)      v PFC Ludogorets Razgrad (BUL)  2-1 (0-0),UCL 2014.txt,33
UCL_2014_0015,2014/15,2015-10-01,20:45,Group,Group B,FC Basel 1893,SUI,Liverpool FC,ENG,1,0,1,0,0,0,,,False,False,H,H,,20:45  FC Basel 1893 (SUI)     v Liverpool FC (ENG)       1-0 (0-0),UCL 2014.txt,35
UCL_2014_0016,2014/15,2015-10-01,,Group,Group B,PFC Ludogorets Razgrad,BUL,Real Madrid,ESP,1,2,1,2,1,1,,,False,False,A,A,,PFC Ludogorets Razgrad (BUL) v Real Madrid (ESP)        1-2 (1-1),UCL 2014.txt,36
UCL_2014_0017,2014/15,2015-10-22,20:45,Group,Group B,PFC Ludogorets Razgrad,BUL,FC Basel 1893,SUI,1,0,1,0,0,0,,,False,False,H,H,,20:45  PFC Ludogorets Razgrad (BUL) v FC Basel 1893 (SUI)      1-0 (0-0),UCL 2014.txt,38
UCL_2014_0018,2014/15,2015-10-22,,Group,Group B,Liverpool FC,ENG,Real Madrid,ESP,0,3,0,3,0,3,,,False,False,A,A,,Liverpool FC (ENG)      v Real Madrid (ESP)        0-3 (0-3),UCL 2014.txt,39
UCL_2014_0019,2014/15,2015-11-04,20:45,Group,Group B,FC Basel 1893,SUI,PFC Ludogorets Razgrad,BUL,4,0,4,0,2,0,,,False,False,H,H,,20:45  FC Basel 1893 (SUI)     v PFC Ludogorets Razgrad (BUL)  4-0 (2-0),UCL 2014.txt,41
UCL_2014_0020,2014/15,2015-11-04,,Group,Group B,Real Madrid,ESP,Liverpool FC,ENG,1,0,1,0,1,0,,,False,False,H,H,,Real Madrid (ESP)       v Liverpool FC (ENG)       1-0 (1-0),UCL 2014.txt,42
UCL_2014_0021,2014/15,2015-11-26,20:45,Group,Group B,FC Basel 1893,SUI,Real Madrid,ESP,0,1,0,1,0,1,,,False,False,A,A,,20:45  FC Basel 1893 (SUI)     v Real Madrid (ESP)        0-1 (0-1),UCL 2014.txt,44
UCL_2014_0022,2014/15,2015-11-26,,Group,Group B,PFC Ludogorets Razgrad,BUL,Liverpool FC,ENG,2,2,2,2,1,2,,,False,False,D,D,,PFC Ludogorets Razgrad (BUL) v Liverpool FC (ENG)       2-2 (1-2),UCL 2014.txt,45
UCL_2014_0023,2014/15,2015-12-09,20:45,Group,Group B,Liverpool FC,ENG,FC Basel 1893,SUI,1,1,1,1,0,1,,,False,False,D,D,,20:45  Liverpool FC (ENG)      v FC Basel 1893 (SUI)      1-1 (0-1),UCL 2014.txt,47
UCL_2014_0024,2014/15,2015-12-09,,Group,Group B,Real Madrid,ESP,PFC Ludogorets Razgrad,BUL,4,0,4,0,2,0,,,False,False,H,H,,Real Madrid (ESP)       v PFC Ludogorets Razgrad (BUL)  4-0 (2-0),UCL 2014.txt,48
